cpu,memory
59.3,65.0
62.5,65.0
63.5,65.0
66.0,65.0
66.0,65.0
68.5,65.0
69.2,65.0
71.8,65.0
54.8,65.0
57.5,65.0
60.8,65.0
62.0,65.0
64.5,65.1
66.0,65.0
69.0,65.1
70.8,65.0
53.1,65.0
59.6,65.0
60.0,65.0
62.4,65.0
65.2,65.0
68.5,65.0
67.3,65.0
70.8,65.0
54.0,65.0
60.0,65.0
60.2,65.0
60.1,65.0
60.9,65.0
61.2,65.0
63.3,65.0
64.2,65.0
67.3,65.0
69.1,65.0
71.2,65.0
53.7,65.0
58.7,64.8
61.7,64.8
63.0,64.8
65.6,64.8
66.9,64.8
69.1,64.9
69.6,64.9
72.7,64.9
52.7,64.8
59.4,64.8
60.8,64.8
62.8,64.8
65.3,64.8
66.0,64.8
68.1,64.8
69.8,64.8
71.5,64.8
53.3,64.8
58.4,64.8
61.1,64.8
63.6,64.8
64.1,64.8
68.0,64.8
69.1,64.8
68.8,64.8
70.7,64.8
51.9,64.9
56.0,64.8
55.9,64.8
58.6,64.8
61.1,64.8
63.6,64.8
64.8,64.8
67.9,64.8
69.1,64.9
71.3,64.9
53.6,64.8
58.9,64.8
61.4,64.8
62.6,64.8
64.3,64.8
66.2,64.8
68.0,64.9
69.4,64.9
72.0,64.9
55.3,64.9
59.3,64.9
61.3,64.9
61.9,64.8
65.5,64.8
65.8,65.1
67.9,65.1
69.7,65.1
71.4,65.1
54.2,65.0
59.3,65.0
58.5,65.0
59.5,65.0
60.3,65.0
61.9,65.1
63.7,65.0
66.1,65.1
68.1,65.0
70.9,65.0
54.9,65.0
58.6,65.0
61.3,65.0
63.7,65.0
65.0,65.0
67.1,65.0
67.9,65.0
68.7,65.0
72.5,65.0
53.6,65.0
58.6,65.0
59.8,65.0
62.3,65.0
64.0,65.0
66.0,65.0
67.7,65.0
70.2,65.0
53.8,65.0
59.2,64.9
60.1,64.9
62.4,64.9
63.4,64.9
66.7,64.9
67.6,64.9
68.7,64.9
68.9,65.0
69.7,65.0
71.5,65.0
54.0,65.0
54.7,65.0
60.3,65.0
60.7,64.9
62.3,64.9
64.5,64.9
66.2,64.9
67.5,64.9
70.3,64.9
53.0,64.9
57.7,64.9
61.5,64.8
63.4,64.8
65.6,64.8
65.8,64.8
67.4,64.8
70.4,64.8
53.8,64.8
59.2,64.8
61.0,64.8
62.5,64.8
64.1,64.8
67.4,64.8
68.3,64.8
70.4,64.9
53.8,64.8
60.0,64.8
60.6,64.8
62.3,64.8
62.1,64.8
63.3,64.8
64.7,64.9
64.7,64.9
66.6,64.9
68.6,64.9
70.0,65.0
70.8,65.1
52.8,65.1
58.9,65.1
61.5,65.1
64.8,65.1
65.7,65.1
67.6,65.1
68.7,65.1
71.4,65.2
52.2,65.1
59.5,65.1
60.8,65.1
62.9,65.1
64.3,65.1
59.9,65.1
47.5,65.1
45.7,65.1
51.1,65.4
92.3,65.6
82.9,66.6
97.2,67.7
93.7,67.7
93.0,67.7
95.7,67.3
95.0,67.4
94.2,67.4
96.8,67.4
93.9,67.4
91.1,67.4
96.2,67.4
93.4,67.3
95.1,67.2
93.6,67.2
96.3,67.2
91.2,67.2
93.2,67.2
23.7,64.9
15.0,64.9
22.0,64.9
25.4,64.9
28.6,64.9
31.2,64.9
35.3,64.9
39.1,65.0
42.3,65.0
44.0,65.0
48.8,65.0
49.9,65.0
53.9,65.0
55.7,65.0
59.9,65.0
62.1,65.1
65.6,65.1
67.9,65.1
72.2,65.1
9.6,65.0
15.6,65.1
21.6,65.1
25.0,65.1
29.0,65.0
33.4,65.0
36.9,65.0
39.3,65.1
42.5,65.1
46.8,65.1
49.8,65.1
51.6,65.1
55.4,65.1
57.4,65.1
60.8,65.1
61.3,65.2
63.0,65.0
64.7,65.0
66.8,65.0
70.7,65.0
7.6,65.0
15.4,64.9
22.7,64.9
25.6,64.9
27.7,64.9
32.7,64.9
34.8,65.0
38.8,65.0
41.9,65.0
45.1,65.0
49.2,65.0
51.8,65.0
54.2,65.0
57.8,65.0
59.3,65.0
62.4,65.0
63.9,65.0
68.3,65.0
70.0,65.0
70.8,65.0
7.5,65.0
15.7,65.0
21.8,65.0
23.7,65.1
29.4,65.1
33.0,65.1
35.1,65.0
39.8,65.0
41.7,65.0
46.0,65.0
48.2,65.0
51.1,65.0
54.9,65.0
56.5,65.0
58.8,65.0
60.8,65.0
61.9,65.1
65.8,65.0
67.5,65.0
70.7,65.0
7.8,65.0
15.4,65.0
22.8,65.0
26.0,65.0
29.9,65.0
32.1,65.0
35.3,65.0
39.2,65.0
41.8,65.0
46.7,65.0
49.2,65.0
53.3,65.0
54.8,65.0
59.2,65.0
61.5,65.0
65.1,65.0
69.1,65.0
70.4,65.0
9.9,64.8
17.9,64.8
22.0,64.9
25.0,64.8
28.3,64.9
32.0,64.9
35.4,64.9
37.7,64.9
44.1,64.9
46.9,64.9
47.4,64.9
52.1,64.9
57.0,64.9
58.2,64.9
61.1,64.9
61.9,64.9
65.6,65.0
64.6,65.0
67.4,65.0
71.6,65.0
7.6,65.0
14.5,65.0
21.8,65.0
26.0,65.0
27.3,65.0
33.3,65.0
37.3,65.0
39.5,65.0
41.1,65.0
44.5,65.0
49.9,65.0
51.2,65.0
56.4,65.0
58.6,65.0
63.4,65.0
65.4,65.0
69.6,65.0
71.1,65.0
8.5,65.0
15.5,65.0
21.2,65.0
24.4,65.0
28.3,65.0
32.9,65.0
36.7,65.0
40.0,65.0
41.9,65.0
47.1,65.0
48.3,65.0
53.0,65.0
54.3,64.9
56.6,65.0
58.9,65.0
61.3,64.9
63.1,64.9
67.4,64.9
69.8,65.0
72.7,65.0
7.9,64.9
16.0,64.9
21.8,64.9
25.2,64.9
29.2,64.9
33.0,64.9
37.2,64.9
40.5,64.9
41.8,64.9
46.3,64.9
49.4,64.9
54.3,64.9
59.9,64.9
58.9,65.0
62.9,65.0
65.1,65.0
68.2,65.0
72.2,65.0
8.3,64.9
16.4,64.9
21.4,64.9
25.1,64.9
29.3,64.9
32.5,64.9
35.7,64.9
41.6,64.9
43.5,64.9
48.3,64.9
49.3,64.9
53.1,64.9
52.2,65.0
55.8,65.0
58.0,65.0
62.2,65.0
62.6,65.0
67.5,65.0
69.4,65.0
73.2,65.0
8.0,65.0
15.0,64.9
22.0,64.9
27.4,64.9
29.9,64.9
32.5,64.9
34.7,64.9
39.9,64.9
43.1,64.9
46.9,64.9
51.1,64.9
52.8,65.0
56.5,64.9
59.7,64.9
63.8,65.0
67.7,65.2
68.8,65.3
71.7,65.3
8.3,65.2
15.8,65.2
21.0,65.2
24.3,65.2
29.5,65.2
33.0,65.2
36.8,65.2
38.8,65.2
44.1,65.2
44.6,65.2
49.4,65.2
52.6,65.2
53.2,65.3
55.2,65.2
56.8,65.2
60.8,65.2
63.0,65.2
67.8,65.2
70.3,65.2
7.9,65.2
16.0,65.2
21.9,65.2
25.5,65.2
30.6,65.2
32.9,65.2
36.6,65.2
39.8,65.2
42.6,65.1
49.1,65.1
50.7,65.1
54.2,65.1
61.8,65.6
64.4,65.5
68.5,65.6
70.9,65.6
15.1,65.5
23.7,65.5
30.0,60.4
32.9,59.1
30.1,58.7
33.6,58.6
38.8,58.6
40.5,58.6
43.9,58.7
47.8,58.7
49.9,58.7
53.6,58.7
53.5,58.8
57.3,58.7
58.4,58.7
62.5,59.0
64.3,59.0
69.3,59.0
71.7,59.0
7.4,59.0
16.1,59.0
22.3,59.0
28.0,59.0
30.0,59.0
35.6,59.0
37.3,59.0
40.7,59.0
43.3,59.0
47.7,59.0
49.8,59.0
54.9,58.9
58.5,58.9
62.0,58.9
65.4,58.9
68.2,59.0
71.2,58.9
7.8,58.9
15.7,58.9
22.1,58.9
24.9,58.9
28.4,58.9
33.3,58.9
36.9,58.9
40.9,58.9
43.9,58.9
49.0,58.7
49.4,58.7
52.9,58.7
54.0,58.7
55.0,58.7
58.1,58.7
61.0,58.7
65.2,58.6
67.5,58.6
71.3,58.6
8.1,58.6
16.6,58.6
22.2,58.6
26.8,58.6
30.3,58.6
33.2,58.6
37.8,58.6
40.8,58.6
43.9,58.6
47.2,58.6
53.6,58.6
56.5,58.6
60.3,58.6
61.9,58.6
67.1,58.6
67.9,58.6
71.9,58.6
8.3,58.6
15.7,58.6
20.1,58.6
25.2,58.6
29.7,58.6
33.1,58.6
38.4,58.6
42.8,58.6
45.0,58.6
48.2,58.6
50.0,58.6
52.3,58.6
53.0,58.6
56.4,58.6
60.6,58.6
63.8,58.6
67.5,58.6
71.0,58.6
7.8,58.6
17.0,58.6
23.0,58.6
27.1,58.6
30.0,58.6
33.4,58.6
37.0,58.6
41.1,58.6
44.6,58.6
47.9,58.6
51.7,58.6
55.8,58.6
58.3,58.6
61.3,58.6
66.3,58.6
68.4,58.6
71.8,58.6
8.3,58.6
15.5,58.6
21.1,58.6
27.0,58.6
30.6,58.6
33.9,58.6
38.3,58.6
43.0,58.6
44.6,58.6
47.7,58.6
48.5,58.7
51.2,58.6
54.3,58.6
54.4,58.6
60.1,58.6
63.5,58.6
66.0,58.6
70.1,58.6
7.8,58.6
16.0,58.6
22.5,58.6
23.5,58.6
31.2,58.6
34.2,58.6
38.4,58.6
40.3,58.6
46.0,58.6
48.7,58.6
53.1,58.6
57.4,58.6
59.0,58.6
63.6,58.6
67.0,58.6
69.4,58.6
73.8,58.6
8.1,58.6
15.5,58.6
21.1,58.6
25.4,58.6
30.0,58.6
34.1,58.6
36.4,58.6
40.8,58.6
43.6,58.6
44.8,58.6
47.2,58.6
50.3,58.6
55.3,58.6
57.0,58.6
60.7,58.6
64.0,58.6
68.4,58.6
71.5,58.6
8.1,58.6
16.0,58.6
24.0,58.6
25.5,58.6
30.2,58.6
34.0,58.6
38.2,58.6
42.5,58.6
45.4,58.6
49.2,58.6
54.1,58.6
57.9,58.6
