cpu,memory
41.6,68.9
49.0,69.0
10.4,69.1
50.5,69.0
51.9,69.0
12.4,69.0
60.8,69.7
48.8,69.0
28.4,69.0
71.1,69.1
30.2,69.0
57.5,69.1
61.9,69.0
26.6,69.1
73.6,69.1
10.0,51.4
7.5,67.6
9.0,69.0
9.0,69.0
9.4,69.0
10.2,69.0
9.0,69.1
7.7,69.0
8.5,47.3
11.3,48.2
98.2,65.0
100.0,63.6
100.0,63.8
96.1,72.6
100.0,72.6
100.0,72.6
48.9,88.7
9.3,97.7
13.8,97.6
12.6,97.9
14.6,96.6
13.0,96.6
6.6,97.2
11.4,98.0
16.0,99.1
13.1,99.9
6.5,100.0
5.0,99.4
8.5,100.0
4.9,100.0
8.9,99.5
7.7,100.0
5.0,100.0
9.6,99.5
5.7,100.0
5.3,100.0
7.6,100.0
4.4,100.0
6.9,99.4
6.0,100.0
3.6,100.0
3.7,100.0
10.5,99.3
9.5,100.0
3.7,100.0
7.6,99.9
5.0,99.8
5.2,100.0
10.2,96.2
6.7,99.2
5.8,99.1
5.6,98.3
6.1,97.6
2.2,96.9
0.3,96.2
0.7,95.4
0.3,94.7
0.6,94.0
0.2,93.5
1.2,93.4
0.3,93.5
1.3,93.5
7.6,49.8
6.1,51.4
1.4,53.7
1.8,56.1
4.7,68.2
7.6,78.0
3.7,81.5
11.3,84.3
12.0,86.6
7.7,89.9
10.6,66.9
8.7,64.8
2.8,66.3
2.7,67.8
3.6,68.9
2.6,70.9
0.6,72.8
1.3,74.5
1.7,77.1
1.4,78.8
1.7,80.0
10.2,95.8
18.5,97.8
16.6,56.4
15.0,75.2
10.8,89.6
14.1,91.2
92.7,89.9
100.0,89.2
100.0,88.6
100.0,88.0
100.0,87.7
98.8,87.1
100.0,86.5
99.9,86.0
100.0,86.1
100.0,86.2
100.0,86.3
100.0,86.2
100.0,86.3
100.0,86.3
100.0,86.4
100.0,86.4
100.0,86.5
100.0,86.5
100.0,86.5
100.0,86.5
100.0,86.5
100.0,86.5
100.0,86.6
100.0,86.6
100.0,86.6
100.0,86.6
100.0,86.7
100.0,86.7
100.0,86.8
100.0,86.8
100.0,86.8
100.0,86.8
100.0,86.9
100.0,86.9
100.0,86.9
100.0,86.9
100.0,87.0
100.0,87.0
100.0,87.0
100.0,87.0
100.0,87.1
100.0,87.2
100.0,87.2
100.0,87.2
100.0,87.2
100.0,87.2
100.0,87.3
99.7,87.3
100.0,87.3
100.0,87.3
100.0,87.4
100.0,87.4
100.0,87.4
100.0,87.4
100.0,87.4
100.0,87.4
100.0,87.5
100.0,87.5
100.0,87.5
100.0,87.5
100.0,87.5
100.0,87.5
100.0,87.5
100.0,87.5
99.9,87.7
100.0,87.5
100.0,87.6
99.8,87.6
100.0,87.6
100.0,87.6
100.0,87.6
100.0,87.7
100.0,87.6
100.0,87.6
100.0,87.6
100.0,87.7
100.0,87.7
100.0,87.7
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
99.7,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,88.1
100.0,87.8
100.0,87.8
100.0,87.8
99.6,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.8
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,87.9
100.0,88.1
100.0,87.9
100.0,87.9
100.0,88.0
100.0,88.0
100.0,88.0
100.0,87.9
100.0,88.0
100.0,88.0
100.0,88.0
100.0,88.0
99.9,88.0
100.0,88.0
100.0,88.0
100.0,88.0
100.0,88.0
100.0,88.1
100.0,88.0
100.0,88.1
100.0,88.0
100.0,88.0
100.0,88.0
100.0,88.0
100.0,88.1
100.0,88.1
100.0,88.0
100.0,88.0
100.0,88.0
100.0,88.0
100.0,88.1
99.3,88.1
100.0,88.1
100.0,88.0
100.0,88.1
100.0,88.0
100.0,88.0
100.0,88.1
100.0,88.1
100.0,88.1
100.0,88.2
100.0,88.1
100.0,88.1
100.0,88.2
100.0,88.2
100.0,88.2
100.0,88.1
100.0,88.2
100.0,88.2
100.0,88.2
100.0,88.2
100.0,88.2
100.0,88.2
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.2
100.0,88.3
100.0,88.3
100.0,88.2
100.0,88.3
100.0,88.3
100.0,88.2
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.4
99.9,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.2
100.0,88.3
99.1,88.3
100.0,88.3
100.0,88.2
100.0,88.2
100.0,88.3
100.0,88.3
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.3
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
99.4,88.4
100.0,88.4
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.2
100.0,88.2
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.8
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.4
99.6,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.3
100.0,88.4
99.3,88.4
100.0,88.4
100.0,88.5
100.0,88.4
100.0,88.3
100.0,88.4
100.0,88.3
100.0,88.4
100.0,88.3
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.5
99.9,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.3
100.0,88.4
100.0,88.5
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.5
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.5
100.0,88.4
100.0,88.4
100.0,88.5
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.5
100.0,88.4
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.5
100.0,88.5
100.0,88.5
100.0,88.4
100.0,88.5
100.0,88.4
100.0,88.4
100.0,88.7
100.0,88.4
100.0,88.4
100.0,88.9
100.0,89.0
100.0,89.0
100.0,89.1
100.0,89.2
100.0,89.2
100.0,89.2
100.0,89.2
100.0,89.3
100.0,89.3
100.0,89.3
100.0,89.3
100.0,89.3
100.0,89.3
100.0,89.3
100.0,89.3
100.0,89.4
100.0,89.3
100.0,89.3
100.0,89.3
100.0,89.5
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.5
99.7,89.4
100.0,89.4
100.0,89.4
100.0,89.5
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.7
100.0,90.0
100.0,89.7
100.0,89.6
100.0,89.7
100.0,89.5
100.0,89.5
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.5
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.5
100.0,89.5
100.0,89.6
100.0,89.6
100.0,89.6
99.9,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
99.6,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.4
100.0,89.5
100.0,89.5
100.0,89.4
100.0,90.0
100.0,89.5
100.0,89.4
100.0,89.4
99.7,89.7
100.0,89.5
100.0,89.4
100.0,89.4
99.6,89.5
100.0,89.4
100.0,89.4
100.0,89.5
100.0,89.4
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.6
100.0,89.6
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.6
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.6
100.0,89.6
100.0,89.5
99.5,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
99.8,89.5
99.7,89.5
100.0,89.5
100.0,89.5
100.0,89.4
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
99.7,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.4
100.0,89.4
100.0,89.5
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.4
100.0,89.5
100.0,89.4
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.4
100.0,89.5
100.0,89.4
100.0,89.5
100.0,89.5
100.0,89.5
100.0,89.4
100.0,89.5
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.6
100.0,89.7
100.0,89.7
100.0,90.0
100.0,89.7
100.0,89.7
100.0,89.9
100.0,90.0
100.0,89.9
100.0,89.9
100.0,89.9
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.1
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
100.0,90.0
99.6,90.0
100.0,90.0
100.0,90.0
100.0,90.1
100.0,90.0
100.0,90.1
100.0,90.1
100.0,90.1
100.0,90.1
99.8,90.1
100.0,90.1
99.7,90.1
100.0,90.1
100.0,90.1
100.0,90.1
100.0,90.1
99.8,90.1
100.0,90.1
100.0,90.1
100.0,90.2
100.0,90.1
100.0,90.1
100.0,90.9
100.0,90.8
100.0,90.8
100.0,90.8
100.0,90.8
99.8,90.8
100.0,90.9
100.0,90.9
100.0,90.8
100.0,90.8
100.0,90.9
100.0,91.0
100.0,91.0
100.0,90.4
100.0,90.4
100.0,90.2
100.0,90.0
100.0,89.8
100.0,89.7
100.0,89.6
100.0,89.6
100.0,89.5
100.0,88.3
100.0,84.7
100.0,84.5
100.0,84.5
99.8,84.6
100.0,84.6
100.0,84.6
100.0,84.5
100.0,84.5
100.0,84.5
100.0,84.5
100.0,84.4
100.0,83.6
100.0,83.6
100.0,83.5
100.0,83.6
100.0,83.7
100.0,83.6
100.0,83.6
100.0,83.5
100.0,83.5
