cpu,memory
52.4,81.2
49.9,81.1
48.7,81.1
42.8,81.1
41.0,81.1
43.2,81.0
48.2,81.0
50.4,81.1
51.5,81.1
49.7,81.1
51.2,81.1
49.2,81.1
36.2,81.5
36.7,81.7
38.3,81.8
28.8,81.1
44.4,81.2
50.2,81.1
51.7,81.1
52.1,81.0
49.3,81.0
46.3,81.0
43.0,81.0
40.7,81.0
42.5,81.0
38.7,81.0
44.4,81.0
50.0,81.0
49.3,80.9
50.3,80.9
50.3,80.9
51.6,80.9
47.6,80.9
44.6,80.9
42.9,80.9
38.9,81.3
45.4,81.1
51.0,81.1
48.8,81.1
51.1,81.1
48.7,81.1
51.0,81.1
48.9,81.1
41.7,81.1
41.8,81.1
39.0,81.2
43.2,81.2
49.4,81.5
48.6,81.2
51.4,81.2
51.0,81.1
51.7,81.1
46.3,81.1
42.4,81.1
40.2,81.1
38.1,81.1
40.7,81.0
50.9,81.1
51.2,81.0
50.3,81.2
49.7,81.0
51.7,81.0
47.7,81.0
39.7,81.1
39.4,81.1
39.5,81.7
42.7,81.7
48.9,81.7
48.2,81.7
50.2,81.6
48.4,81.6
52.6,81.8
47.8,81.6
41.2,81.6
42.1,81.6
40.3,81.6
40.8,81.6
47.9,81.6
48.5,81.6
49.8,81.6
50.7,81.6
50.0,81.6
49.5,81.6
40.5,81.6
41.9,81.6
41.4,81.6
41.4,81.6
47.4,81.6
49.3,81.6
48.7,81.6
49.9,81.6
51.1,81.6
46.0,81.6
40.8,81.8
27.5,82.6
43.2,82.3
43.0,82.2
46.9,82.1
48.9,82.1
50.0,82.1
49.4,82.1
52.9,82.1
46.6,82.1
47.7,82.1
40.8,82.1
39.7,82.1
42.7,82.1
45.1,82.1
49.3,82.6
49.2,82.6
50.7,82.6
51.6,82.6
46.5,82.6
41.9,82.6
40.9,82.6
38.7,82.6
40.8,82.6
50.0,82.6
49.0,82.7
48.1,82.5
50.1,82.5
50.1,82.5
45.6,82.5
44.5,82.5
42.6,82.5
41.6,82.6
41.5,82.6
49.7,82.7
48.8,82.7
49.0,82.7
49.8,82.7
49.0,82.7
46.1,82.7
46.1,82.6
40.2,82.6
41.2,82.6
41.2,82.6
46.7,82.6
50.0,82.6
50.7,82.6
50.3,82.6
50.1,82.6
49.5,82.6
41.3,82.6
41.5,82.6
39.7,82.6
40.8,82.6
47.5,82.6
49.1,82.6
51.4,82.6
50.6,82.6
51.8,82.6
47.0,82.6
41.7,82.6
45.1,82.8
42.3,82.6
42.6,82.6
39.5,82.7
48.5,82.7
49.0,82.7
51.2,82.7
50.0,82.6
49.6,82.6
44.3,82.6
42.2,82.6
38.3,82.7
41.0,82.7
42.1,82.9
48.8,82.9
50.2,82.9
49.8,82.9
52.7,82.9
49.7,83.2
43.3,83.2
39.0,83.2
