cpu,memory
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
99.3,49.3
100.0,49.3
100.0,49.3
99.8,49.3
100.0,49.3
100.0,49.2
100.0,49.3
99.8,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.2
100.0,49.3
100.0,49.2
99.9,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.2
100.0,49.3
99.9,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
99.9,49.3
100.0,49.2
100.0,49.3
100.0,49.3
99.9,49.2
99.7,49.2
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
99.8,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.4
99.4,49.3
100.0,49.3
100.0,49.3
99.6,49.3
100.0,49.4
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.4
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
