cpu,memory
47.7,72.1
48.5,72.1
48.8,72.1
48.0,72.1
46.1,72.1
48.4,72.1
48.1,72.3
48.2,72.1
48.6,72.1
48.4,72.0
47.9,71.9
48.0,71.9
48.4,71.9
48.4,71.9
47.3,71.9
48.4,71.9
49.0,71.9
49.2,71.9
47.9,71.9
48.9,71.9
49.3,72.0
49.0,72.2
48.5,72.0
47.1,72.0
49.0,72.0
48.6,72.0
49.0,72.0
48.6,72.0
47.0,72.0
49.2,72.0
47.5,72.0
48.8,72.0
47.5,72.0
47.7,72.0
48.5,72.0
46.5,72.1
47.8,72.0
48.6,72.0
47.9,72.0
48.7,72.0
47.4,72.0
47.5,72.0
48.3,72.0
48.8,72.0
49.4,72.0
49.4,72.0
47.5,72.0
47.1,72.0
47.8,72.0
47.8,72.0
48.2,72.0
46.4,72.0
48.8,72.0
48.3,72.0
48.7,72.0
47.6,72.0
48.2,72.0
48.6,72.0
47.9,72.0
47.2,72.0
48.0,72.0
49.4,72.0
48.2,72.0
48.6,72.0
47.1,72.0
47.5,72.0
49.0,72.0
47.8,72.0
48.1,72.0
46.1,72.0
47.2,72.0
47.8,72.0
47.7,72.0
47.1,72.0
46.5,72.0
48.6,72.0
49.2,72.0
47.3,72.0
48.4,72.0
48.5,72.2
48.6,72.0
47.6,72.0
46.5,72.0
49.1,72.0
48.9,72.0
48.3,72.0
46.8,72.0
47.8,72.0
47.5,72.0
49.1,72.0
48.6,72.0
48.2,72.0
49.1,72.0
48.0,72.0
48.5,72.2
46.7,72.0
48.8,72.0
49.0,72.0
48.0,72.0
48.5,72.0
49.5,72.0
48.8,72.0
47.9,72.0
48.2,72.0
48.4,72.0
48.2,72.0
48.3,72.0
48.6,72.0
48.7,72.0
46.9,72.1
49.0,71.9
49.2,71.9
49.5,71.9
47.9,71.9
48.8,71.9
47.6,71.9
49.1,71.9
47.1,72.0
46.3,72.1
46.9,72.1
48.8,72.1
44.7,72.2
46.6,72.3
48.4,72.3
48.4,72.3
46.5,72.3
45.3,72.5
47.5,72.5
47.4,72.5
47.8,72.5
