cpu,memory
1.9,41.6
1.5,41.8
1.3,42.1
1.8,42.0
2.4,42.3
2.3,42.3
2.2,42.3
1.5,42.2
4.9,43.7
7.9,45.5
8.6,42.5
7.7,44.5
9.3,43.0
9.2,45.0
8.8,46.6
11.4,48.0
11.4,49.5
10.1,51.1
10.3,52.7
12.2,54.0
11.9,55.5
11.8,57.0
11.2,58.6
11.7,70.4
21.0,89.2
11.9,57.3
10.3,57.3
9.8,57.0
10.2,57.0
9.7,56.9
9.4,56.8
8.0,56.8
9.5,56.8
9.7,41.4
8.4,44.3
7.9,47.7
9.1,50.6
7.7,53.4
9.4,56.0
9.3,65.4
20.4,88.9
10.7,56.7
8.9,56.8
7.7,56.8
8.9,56.8
8.6,56.8
8.8,56.8
9.2,41.6
8.7,45.0
8.4,48.1
9.1,51.3
8.9,54.3
9.5,57.9
18.3,88.9
9.9,56.4
8.5,56.4
7.4,56.5
7.4,56.5
8.9,56.4
7.4,40.2
10.5,43.1
7.9,46.4
8.6,49.5
8.5,52.6
9.8,55.4
10.8,62.2
19.7,88.9
10.1,56.5
8.1,56.5
8.0,56.5
7.4,56.5
8.1,56.5
8.0,56.5
9.3,42.1
8.4,45.4
8.2,48.5
7.6,51.8
8.5,54.6
9.4,58.5
19.4,89.0
11.1,56.5
8.3,56.5
7.3,56.6
7.1,56.6
8.5,56.6
8.7,56.8
7.5,42.8
8.2,46.3
8.5,49.2
8.4,52.3
9.4,55.0
8.8,57.4
9.1,63.6
8.7,69.0
9.2,74.2
6.0,81.9
34.6,88.8
88.0,88.9
88.5,88.8
83.8,89.0
90.4,88.9
85.7,89.0
90.1,89.1
84.9,88.9
91.6,88.9
88.4,88.9
87.1,88.9
88.5,88.9
84.3,88.9
89.8,88.9
85.6,88.9
88.9,88.9
86.8,89.1
88.0,88.9
84.5,88.9
83.2,88.9
72.5,89.1
65.4,88.9
32.2,88.9
23.4,88.9
28.1,88.9
17.7,89.1
6.6,72.7
20.6,72.7
27.4,72.7
29.3,72.7
37.9,72.7
56.7,72.7
79.3,72.7
82.2,72.7
85.2,72.7
83.6,72.7
87.4,72.8
82.4,72.7
90.3,73.0
91.9,72.7
89.3,72.7
89.0,72.7
91.0,72.7
90.4,72.7
87.5,72.7
91.9,72.7
90.2,72.7
89.6,73.0
88.9,72.7
90.9,72.7
92.5,72.9
81.7,56.5
6.8,72.4
6.2,72.7
6.9,72.7
6.4,72.7
6.6,72.7
6.9,56.5
33.3,64.0
93.6,73.0
30.7,93.0
6.6,99.2
13.2,98.5
10.9,99.0
10.9,99.9
8.2,100.0
6.7,100.0
5.7,100.0
8.2,100.0
16.3,67.5
12.4,72.9
9.8,77.4
12.6,61.7
11.9,60.8
8.3,59.5
6.6,57.6
7.1,55.2
9.9,56.7
8.1,58.6
8.3,59.4
7.1,73.1
8.6,42.3
6.6,43.1
7.1,57.2
